,welch_ttest,p_value,t_value,Significant,q_value
0,0.0,0.47575253255690486,-0.7164152014068071,0.0,0.5437171800650341
1,1.0,0.9241889007472437,0.09544241779901683,0.0,0.9241889007472437
2,2.0,0.033913863164919844,-2.1564705512929336,0.0,0.2618290604603671
3,3.0,0.0760246472691285,-1.7954904776616356,0.0,0.2618290604603671
4,4.0,0.23512472571764514,1.195646191375275,0.0,0.46174029895245716
5,5.0,0.09818589767263766,-1.672090962013454,0.0,0.2618290604603671
6,6.0,0.47377951181836375,-0.7195149655051833,0.0,0.5437171800650341
7,7.0,0.28858768684528574,-1.067788265093073,0.0,0.46174029895245716
