,index,Source,SS,DF1,DF2,MS,F,p-unc,np2,eps,metric,Significant,q_value,p_value
0,0,label,6.275098814229273,1,88,6.275098814229273,0.12616362129096045,0.7232932920451289,0.0014316250260607032,,0,False,,0.7232932920451289
1,1,time_labels,0.0,1,88,0.0,,,,1.0,0,False,,
2,2,Interaction,0.0,1,88,0.0,,,,,0,False,,
