,welch_ttest,p_value,t_value,Significant,q_value
0,0.0,0.20223256545335078,1.2970580394222888,0.0,0.2311229319466866
1,1.0,0.06072584352975019,1.9378309906914997,0.0,0.0971613496476003
2,2.0,0.0595239129183125,1.9433604040096282,0.0,0.0971613496476003
3,3.0,0.014923937313319178,2.5492404663055463,0.0,0.0971613496476003
4,4.0,0.7639514484112686,0.30325575336319577,0.0,0.7639514484112686
5,5.0,0.04351647796902875,2.1001593582826747,0.0,0.0971613496476003
6,6.0,0.09089245239243625,1.740033197613958,0.0,0.12118993652324833
7,7.0,0.04914079717073132,2.036981816422458,0.0,0.0971613496476003
