,welch_ttest,p_value,t_value,Significant,q_value
0,0.0,0.6646739421900631,0.4369332888594647,0.0,0.703875476996471
1,1.0,0.703875476996471,0.3832199813925352,0.0,0.703875476996471
2,2.0,0.0012660394007685029,3.549011156123176,1.0,0.009429139298000655
3,3.0,0.006628535456207624,2.859497344438806,1.0,0.017676094549886997
4,4.0,0.36190883233756743,0.9217804109444576,0.0,0.48254510978342324
5,5.0,0.0023572848245001637,3.2354150977516314,1.0,0.009429139298000655
6,6.0,0.25956351366419383,1.1435727491286736,0.0,0.41530162186271014
7,7.0,0.024374765590395808,2.352459320429858,1.0,0.048749531180791617
