,index,Source,SS,DF1,DF2,MS,F,p-unc,np2,eps,metric,Significant,q_value,p_value
0,0,label,13.44005270092228,1,44,13.44005270092228,0.34740812350665184,0.5585984963388805,0.00783378641969621,,0,False,1.0,0.5585984963388805
1,1,time_labels,0.0,1,44,0.0,0.0,1.0,0.0,1.0,0,False,1.0,1.0
2,2,Interaction,0.0,1,44,0.0,0.0,1.0,0.0,,0,False,1.0,1.0
